"","time","datetime","dayinweek","hourinday","hourinweek","week"
"3611",3611,"2015-05-15 06:00:00",5,13,205,11
"3612",3612,"2015-05-15 06:30:00",5,14,206,11
"3613",3613,"2015-05-15 07:00:00",5,15,207,11
"3614",3614,"2015-05-15 07:30:00",5,16,208,11
"3615",3615,"2015-05-15 08:00:00",5,17,209,11
"3616",3616,"2015-05-15 08:30:00",5,18,210,11
"3617",3617,"2015-05-15 09:00:00",5,19,211,11
"3618",3618,"2015-05-15 09:30:00",5,20,212,11
"3619",3619,"2015-05-15 10:00:00",5,21,213,11
"3620",3620,"2015-05-15 10:30:00",5,22,214,11
"3621",3621,"2015-05-15 11:00:00",5,23,215,11
"3622",3622,"2015-05-15 11:30:00",5,24,216,11
"3623",3623,"2015-05-15 12:00:00",5,25,217,11
"3624",3624,"2015-05-15 12:30:00",5,26,218,11
"3625",3625,"2015-05-15 13:00:00",5,27,219,11
"3626",3626,"2015-05-15 13:30:00",5,28,220,11
"3627",3627,"2015-05-15 14:00:00",5,29,221,11
"3628",3628,"2015-05-15 14:30:00",5,30,222,11
"3629",3629,"2015-05-15 15:00:00",5,31,223,11
"3630",3630,"2015-05-15 15:30:00",5,32,224,11
"3631",3631,"2015-05-15 16:00:00",5,33,225,11
"3632",3632,"2015-05-15 16:30:00",5,34,226,11
"3633",3633,"2015-05-15 17:00:00",5,35,227,11
"3634",3634,"2015-05-15 17:30:00",5,36,228,11
"3635",3635,"2015-05-15 18:00:00",5,37,229,11
"3636",3636,"2015-05-15 18:30:00",5,38,230,11
"3637",3637,"2015-05-15 19:00:00",5,39,231,11
"3638",3638,"2015-05-15 19:30:00",5,40,232,11
"3639",3639,"2015-05-15 20:00:00",5,41,233,11
"3640",3640,"2015-05-15 20:30:00",5,42,234,11
"3641",3641,"2015-05-15 21:00:00",5,43,235,11
"3642",3642,"2015-05-15 21:30:00",5,44,236,11
"3643",3643,"2015-05-15 22:00:00",5,45,237,11
"3644",3644,"2015-05-15 22:30:00",5,46,238,11
"3645",3645,"2015-05-15 23:00:00",5,47,239,11
"3646",3646,"2015-05-15 23:30:00",5,48,240,11
"3647",3647,"2015-05-16 00:00:00",6,1,241,11
"3648",3648,"2015-05-16 00:30:00",6,2,242,11
"3649",3649,"2015-05-16 01:00:00",6,3,243,11
"3650",3650,"2015-05-16 01:30:00",6,4,244,11
"3651",3651,"2015-05-16 02:00:00",6,5,245,11
"3652",3652,"2015-05-16 02:30:00",6,6,246,11
"3653",3653,"2015-05-16 03:00:00",6,7,247,11
"3654",3654,"2015-05-16 03:30:00",6,8,248,11
"3655",3655,"2015-05-16 04:00:00",6,9,249,11
"3656",3656,"2015-05-16 04:30:00",6,10,250,11
"3657",3657,"2015-05-16 05:00:00",6,11,251,11
"3658",3658,"2015-05-16 05:30:00",6,12,252,11
"3659",3659,"2015-05-16 06:00:00",6,13,253,11
"3660",3660,"2015-05-16 06:30:00",6,14,254,11
"3661",3661,"2015-05-16 07:00:00",6,15,255,11
"3662",3662,"2015-05-16 07:30:00",6,16,256,11
"3663",3663,"2015-05-16 08:00:00",6,17,257,11
"3664",3664,"2015-05-16 08:30:00",6,18,258,11
"3665",3665,"2015-05-16 09:00:00",6,19,259,11
"3666",3666,"2015-05-16 09:30:00",6,20,260,11
"3667",3667,"2015-05-16 10:00:00",6,21,261,11
"3668",3668,"2015-05-16 10:30:00",6,22,262,11
"3669",3669,"2015-05-16 11:00:00",6,23,263,11
"3670",3670,"2015-05-16 11:30:00",6,24,264,11
"3671",3671,"2015-05-16 12:00:00",6,25,265,11
"3672",3672,"2015-05-16 12:30:00",6,26,266,11
"3673",3673,"2015-05-16 13:00:00",6,27,267,11
"3674",3674,"2015-05-16 13:30:00",6,28,268,11
"3675",3675,"2015-05-16 14:00:00",6,29,269,11
"3676",3676,"2015-05-16 14:30:00",6,30,270,11
"3677",3677,"2015-05-16 15:00:00",6,31,271,11
"3678",3678,"2015-05-16 15:30:00",6,32,272,11
"3679",3679,"2015-05-16 16:00:00",6,33,273,11
"3680",3680,"2015-05-16 16:30:00",6,34,274,11
"3681",3681,"2015-05-16 17:00:00",6,35,275,11
"3682",3682,"2015-05-16 17:30:00",6,36,276,11
"3683",3683,"2015-05-16 18:00:00",6,37,277,11
"3684",3684,"2015-05-16 18:30:00",6,38,278,11
"3685",3685,"2015-05-16 19:00:00",6,39,279,11
"3686",3686,"2015-05-16 19:30:00",6,40,280,11
"3687",3687,"2015-05-16 20:00:00",6,41,281,11
"3688",3688,"2015-05-16 20:30:00",6,42,282,11
"3689",3689,"2015-05-16 21:00:00",6,43,283,11
"3690",3690,"2015-05-16 21:30:00",6,44,284,11
"3691",3691,"2015-05-16 22:00:00",6,45,285,11
"3692",3692,"2015-05-16 22:30:00",6,46,286,11
"3693",3693,"2015-05-16 23:00:00",6,47,287,11
"3694",3694,"2015-05-16 23:30:00",6,48,288,11
"3695",3695,"2015-05-17 00:00:00",7,1,289,11
"3696",3696,"2015-05-17 00:30:00",7,2,290,11
"3697",3697,"2015-05-17 01:00:00",7,3,291,11
"3698",3698,"2015-05-17 01:30:00",7,4,292,11
"3699",3699,"2015-05-17 02:00:00",7,5,293,11
"3700",3700,"2015-05-17 02:30:00",7,6,294,11
"3701",3701,"2015-05-17 03:00:00",7,7,295,11
"3702",3702,"2015-05-17 03:30:00",7,8,296,11
"3703",3703,"2015-05-17 04:00:00",7,9,297,11
"3704",3704,"2015-05-17 04:30:00",7,10,298,11
"3705",3705,"2015-05-17 05:00:00",7,11,299,11
"3706",3706,"2015-05-17 05:30:00",7,12,300,11
"3707",3707,"2015-05-17 06:00:00",7,13,301,11
"3708",3708,"2015-05-17 06:30:00",7,14,302,11
"3709",3709,"2015-05-17 07:00:00",7,15,303,11
"3710",3710,"2015-05-17 07:30:00",7,16,304,11
"3711",3711,"2015-05-17 08:00:00",7,17,305,11
"3712",3712,"2015-05-17 08:30:00",7,18,306,11
"3713",3713,"2015-05-17 09:00:00",7,19,307,11
"3714",3714,"2015-05-17 09:30:00",7,20,308,11
"3715",3715,"2015-05-17 10:00:00",7,21,309,11
"3716",3716,"2015-05-17 10:30:00",7,22,310,11
"3717",3717,"2015-05-17 11:00:00",7,23,311,11
"3718",3718,"2015-05-17 11:30:00",7,24,312,11
"3719",3719,"2015-05-17 12:00:00",7,25,313,11
"3720",3720,"2015-05-17 12:30:00",7,26,314,11
"3721",3721,"2015-05-17 13:00:00",7,27,315,11
"3722",3722,"2015-05-17 13:30:00",7,28,316,11
"3723",3723,"2015-05-17 14:00:00",7,29,317,11
"3724",3724,"2015-05-17 14:30:00",7,30,318,11
"3725",3725,"2015-05-17 15:00:00",7,31,319,11
"3726",3726,"2015-05-17 15:30:00",7,32,320,11
"3727",3727,"2015-05-17 16:00:00",7,33,321,11
"3728",3728,"2015-05-17 16:30:00",7,34,322,11
"3729",3729,"2015-05-17 17:00:00",7,35,323,11
"3730",3730,"2015-05-17 17:30:00",7,36,324,11
"3731",3731,"2015-05-17 18:00:00",7,37,325,11
"3732",3732,"2015-05-17 18:30:00",7,38,326,11
"3733",3733,"2015-05-17 19:00:00",7,39,327,11
"3734",3734,"2015-05-17 19:30:00",7,40,328,11
"3735",3735,"2015-05-17 20:00:00",7,41,329,11
"3736",3736,"2015-05-17 20:30:00",7,42,330,11
"3737",3737,"2015-05-17 21:00:00",7,43,331,11
"3738",3738,"2015-05-17 21:30:00",7,44,332,11
"3739",3739,"2015-05-17 22:00:00",7,45,333,11
"3740",3740,"2015-05-17 22:30:00",7,46,334,11
"3741",3741,"2015-05-17 23:00:00",7,47,335,11
"3742",3742,"2015-05-17 23:30:00",7,48,336,11
"3743",3743,"2015-05-18 00:00:00",1,1,1,12
"3744",3744,"2015-05-18 00:30:00",1,2,2,12
"3745",3745,"2015-05-18 01:00:00",1,3,3,12
"3746",3746,"2015-05-18 01:30:00",1,4,4,12
"3747",3747,"2015-05-18 02:00:00",1,5,5,12
"3748",3748,"2015-05-18 02:30:00",1,6,6,12
"3749",3749,"2015-05-18 03:00:00",1,7,7,12
"3750",3750,"2015-05-18 03:30:00",1,8,8,12
"3751",3751,"2015-05-18 04:00:00",1,9,9,12
"3752",3752,"2015-05-18 04:30:00",1,10,10,12
"3753",3753,"2015-05-18 05:00:00",1,11,11,12
"3754",3754,"2015-05-18 05:30:00",1,12,12,12
"3755",3755,"2015-05-18 06:00:00",1,13,13,12
"3756",3756,"2015-05-18 06:30:00",1,14,14,12
"3757",3757,"2015-05-18 07:00:00",1,15,15,12
"3758",3758,"2015-05-18 07:30:00",1,16,16,12
"3759",3759,"2015-05-18 08:00:00",1,17,17,12
"3760",3760,"2015-05-18 08:30:00",1,18,18,12
"3761",3761,"2015-05-18 09:00:00",1,19,19,12
"3762",3762,"2015-05-18 09:30:00",1,20,20,12
"3763",3763,"2015-05-18 10:00:00",1,21,21,12
"3764",3764,"2015-05-18 10:30:00",1,22,22,12
"3765",3765,"2015-05-18 11:00:00",1,23,23,12
"3766",3766,"2015-05-18 11:30:00",1,24,24,12
"3767",3767,"2015-05-18 12:00:00",1,25,25,12
"3768",3768,"2015-05-18 12:30:00",1,26,26,12
"3769",3769,"2015-05-18 13:00:00",1,27,27,12
"3770",3770,"2015-05-18 13:30:00",1,28,28,12
"3771",3771,"2015-05-18 14:00:00",1,29,29,12
"3772",3772,"2015-05-18 14:30:00",1,30,30,12
"3773",3773,"2015-05-18 15:00:00",1,31,31,12
"3774",3774,"2015-05-18 15:30:00",1,32,32,12
"3775",3775,"2015-05-18 16:00:00",1,33,33,12
"3776",3776,"2015-05-18 16:30:00",1,34,34,12
"3777",3777,"2015-05-18 17:00:00",1,35,35,12
"3778",3778,"2015-05-18 17:30:00",1,36,36,12
"3779",3779,"2015-05-18 18:00:00",1,37,37,12
"3780",3780,"2015-05-18 18:30:00",1,38,38,12
"3781",3781,"2015-05-18 19:00:00",1,39,39,12
"3782",3782,"2015-05-18 19:30:00",1,40,40,12
"3783",3783,"2015-05-18 20:00:00",1,41,41,12
"3784",3784,"2015-05-18 20:30:00",1,42,42,12
"3785",3785,"2015-05-18 21:00:00",1,43,43,12
"3786",3786,"2015-05-18 21:30:00",1,44,44,12
"3787",3787,"2015-05-18 22:00:00",1,45,45,12
"3788",3788,"2015-05-18 22:30:00",1,46,46,12
"3789",3789,"2015-05-18 23:00:00",1,47,47,12
"3790",3790,"2015-05-18 23:30:00",1,48,48,12
"3791",3791,"2015-05-19 00:00:00",2,1,49,12
"3792",3792,"2015-05-19 00:30:00",2,2,50,12
"3793",3793,"2015-05-19 01:00:00",2,3,51,12
"3794",3794,"2015-05-19 01:30:00",2,4,52,12
"3795",3795,"2015-05-19 02:00:00",2,5,53,12
"3796",3796,"2015-05-19 02:30:00",2,6,54,12
"3797",3797,"2015-05-19 03:00:00",2,7,55,12
"3798",3798,"2015-05-19 03:30:00",2,8,56,12
"3799",3799,"2015-05-19 04:00:00",2,9,57,12
"3800",3800,"2015-05-19 04:30:00",2,10,58,12
"3801",3801,"2015-05-19 05:00:00",2,11,59,12
"3802",3802,"2015-05-19 05:30:00",2,12,60,12
"3803",3803,"2015-05-19 06:00:00",2,13,61,12
"3804",3804,"2015-05-19 06:30:00",2,14,62,12
"3805",3805,"2015-05-19 07:00:00",2,15,63,12
"3806",3806,"2015-05-19 07:30:00",2,16,64,12
"3807",3807,"2015-05-19 08:00:00",2,17,65,12
"3808",3808,"2015-05-19 08:30:00",2,18,66,12
"3809",3809,"2015-05-19 09:00:00",2,19,67,12
"3810",3810,"2015-05-19 09:30:00",2,20,68,12
"3811",3811,"2015-05-19 10:00:00",2,21,69,12
"3812",3812,"2015-05-19 10:30:00",2,22,70,12
"3813",3813,"2015-05-19 11:00:00",2,23,71,12
"3814",3814,"2015-05-19 11:30:00",2,24,72,12
"3815",3815,"2015-05-19 12:00:00",2,25,73,12
"3816",3816,"2015-05-19 12:30:00",2,26,74,12
"3817",3817,"2015-05-19 13:00:00",2,27,75,12
"3818",3818,"2015-05-19 13:30:00",2,28,76,12
"3819",3819,"2015-05-19 14:00:00",2,29,77,12
"3820",3820,"2015-05-19 14:30:00",2,30,78,12
"3821",3821,"2015-05-19 15:00:00",2,31,79,12
"3822",3822,"2015-05-19 15:30:00",2,32,80,12
"3823",3823,"2015-05-19 16:00:00",2,33,81,12
"3824",3824,"2015-05-19 16:30:00",2,34,82,12
"3825",3825,"2015-05-19 17:00:00",2,35,83,12
"3826",3826,"2015-05-19 17:30:00",2,36,84,12
"3827",3827,"2015-05-19 18:00:00",2,37,85,12
"3828",3828,"2015-05-19 18:30:00",2,38,86,12
"3829",3829,"2015-05-19 19:00:00",2,39,87,12
"3830",3830,"2015-05-19 19:30:00",2,40,88,12
"3831",3831,"2015-05-19 20:00:00",2,41,89,12
"3832",3832,"2015-05-19 20:30:00",2,42,90,12
"3833",3833,"2015-05-19 21:00:00",2,43,91,12
"3834",3834,"2015-05-19 21:30:00",2,44,92,12
"3835",3835,"2015-05-19 22:00:00",2,45,93,12
"3836",3836,"2015-05-19 22:30:00",2,46,94,12
"3837",3837,"2015-05-19 23:00:00",2,47,95,12
"3838",3838,"2015-05-19 23:30:00",2,48,96,12
"3839",3839,"2015-05-20 00:00:00",3,1,97,12
"3840",3840,"2015-05-20 00:30:00",3,2,98,12
"3841",3841,"2015-05-20 01:00:00",3,3,99,12
"3842",3842,"2015-05-20 01:30:00",3,4,100,12
"3843",3843,"2015-05-20 02:00:00",3,5,101,12
"3844",3844,"2015-05-20 02:30:00",3,6,102,12
"3845",3845,"2015-05-20 03:00:00",3,7,103,12
"3846",3846,"2015-05-20 03:30:00",3,8,104,12
"3847",3847,"2015-05-20 04:00:00",3,9,105,12
"3848",3848,"2015-05-20 04:30:00",3,10,106,12
"3849",3849,"2015-05-20 05:00:00",3,11,107,12
"3850",3850,"2015-05-20 05:30:00",3,12,108,12
"3851",3851,"2015-05-20 06:00:00",3,13,109,12
"3852",3852,"2015-05-20 06:30:00",3,14,110,12
"3853",3853,"2015-05-20 07:00:00",3,15,111,12
"3854",3854,"2015-05-20 07:30:00",3,16,112,12
"3855",3855,"2015-05-20 08:00:00",3,17,113,12
"3856",3856,"2015-05-20 08:30:00",3,18,114,12
"3857",3857,"2015-05-20 09:00:00",3,19,115,12
"3858",3858,"2015-05-20 09:30:00",3,20,116,12
"3859",3859,"2015-05-20 10:00:00",3,21,117,12
"3860",3860,"2015-05-20 10:30:00",3,22,118,12
"3861",3861,"2015-05-20 11:00:00",3,23,119,12
"3862",3862,"2015-05-20 11:30:00",3,24,120,12
"3863",3863,"2015-05-20 12:00:00",3,25,121,12
"3864",3864,"2015-05-20 12:30:00",3,26,122,12
"3865",3865,"2015-05-20 13:00:00",3,27,123,12
"3866",3866,"2015-05-20 13:30:00",3,28,124,12
"3867",3867,"2015-05-20 14:00:00",3,29,125,12
"3868",3868,"2015-05-20 14:30:00",3,30,126,12
"3869",3869,"2015-05-20 15:00:00",3,31,127,12
"3870",3870,"2015-05-20 15:30:00",3,32,128,12
"3871",3871,"2015-05-20 16:00:00",3,33,129,12
"3872",3872,"2015-05-20 16:30:00",3,34,130,12
"3873",3873,"2015-05-20 17:00:00",3,35,131,12
"3874",3874,"2015-05-20 17:30:00",3,36,132,12
"3875",3875,"2015-05-20 18:00:00",3,37,133,12
"3876",3876,"2015-05-20 18:30:00",3,38,134,12
"3877",3877,"2015-05-20 19:00:00",3,39,135,12
"3878",3878,"2015-05-20 19:30:00",3,40,136,12
"3879",3879,"2015-05-20 20:00:00",3,41,137,12
"3880",3880,"2015-05-20 20:30:00",3,42,138,12
"3881",3881,"2015-05-20 21:00:00",3,43,139,12
"3882",3882,"2015-05-20 21:30:00",3,44,140,12
"3883",3883,"2015-05-20 22:00:00",3,45,141,12
"3884",3884,"2015-05-20 22:30:00",3,46,142,12
"3885",3885,"2015-05-20 23:00:00",3,47,143,12
"3886",3886,"2015-05-20 23:30:00",3,48,144,12
"3887",3887,"2015-05-21 00:00:00",4,1,145,12
"3888",3888,"2015-05-21 00:30:00",4,2,146,12
"3889",3889,"2015-05-21 01:00:00",4,3,147,12
"3890",3890,"2015-05-21 01:30:00",4,4,148,12
"3891",3891,"2015-05-21 02:00:00",4,5,149,12
"3892",3892,"2015-05-21 02:30:00",4,6,150,12
"3893",3893,"2015-05-21 03:00:00",4,7,151,12
"3894",3894,"2015-05-21 03:30:00",4,8,152,12
"3895",3895,"2015-05-21 04:00:00",4,9,153,12
"3896",3896,"2015-05-21 04:30:00",4,10,154,12
"3897",3897,"2015-05-21 05:00:00",4,11,155,12
"3898",3898,"2015-05-21 05:30:00",4,12,156,12
"3899",3899,"2015-05-21 06:00:00",4,13,157,12
"3900",3900,"2015-05-21 06:30:00",4,14,158,12
"3901",3901,"2015-05-21 07:00:00",4,15,159,12
"3902",3902,"2015-05-21 07:30:00",4,16,160,12
"3903",3903,"2015-05-21 08:00:00",4,17,161,12
"3904",3904,"2015-05-21 08:30:00",4,18,162,12
"3905",3905,"2015-05-21 09:00:00",4,19,163,12
"3906",3906,"2015-05-21 09:30:00",4,20,164,12
"3907",3907,"2015-05-21 10:00:00",4,21,165,12
"3908",3908,"2015-05-21 10:30:00",4,22,166,12
"3909",3909,"2015-05-21 11:00:00",4,23,167,12
"3910",3910,"2015-05-21 11:30:00",4,24,168,12
"3911",3911,"2015-05-21 12:00:00",4,25,169,12
"3912",3912,"2015-05-21 12:30:00",4,26,170,12
"3913",3913,"2015-05-21 13:00:00",4,27,171,12
"3914",3914,"2015-05-21 13:30:00",4,28,172,12
"3915",3915,"2015-05-21 14:00:00",4,29,173,12
"3916",3916,"2015-05-21 14:30:00",4,30,174,12
"3917",3917,"2015-05-21 15:00:00",4,31,175,12
"3918",3918,"2015-05-21 15:30:00",4,32,176,12
"3919",3919,"2015-05-21 16:00:00",4,33,177,12
"3920",3920,"2015-05-21 16:30:00",4,34,178,12
"3921",3921,"2015-05-21 17:00:00",4,35,179,12
"3922",3922,"2015-05-21 17:30:00",4,36,180,12
"3923",3923,"2015-05-21 18:00:00",4,37,181,12
"3924",3924,"2015-05-21 18:30:00",4,38,182,12
"3925",3925,"2015-05-21 19:00:00",4,39,183,12
"3926",3926,"2015-05-21 19:30:00",4,40,184,12
"3927",3927,"2015-05-21 20:00:00",4,41,185,12
"3928",3928,"2015-05-21 20:30:00",4,42,186,12
"3929",3929,"2015-05-21 21:00:00",4,43,187,12
"3930",3930,"2015-05-21 21:30:00",4,44,188,12
"3931",3931,"2015-05-21 22:00:00",4,45,189,12
"3932",3932,"2015-05-21 22:30:00",4,46,190,12
"3933",3933,"2015-05-21 23:00:00",4,47,191,12
"3934",3934,"2015-05-21 23:30:00",4,48,192,12
"3935",3935,"2015-05-22 00:00:00",5,1,193,12
"3936",3936,"2015-05-22 00:30:00",5,2,194,12
"3937",3937,"2015-05-22 01:00:00",5,3,195,12
"3938",3938,"2015-05-22 01:30:00",5,4,196,12
"3939",3939,"2015-05-22 02:00:00",5,5,197,12
"3940",3940,"2015-05-22 02:30:00",5,6,198,12
"3941",3941,"2015-05-22 03:00:00",5,7,199,12
"3942",3942,"2015-05-22 03:30:00",5,8,200,12
"3943",3943,"2015-05-22 04:00:00",5,9,201,12
"3944",3944,"2015-05-22 04:30:00",5,10,202,12
"3945",3945,"2015-05-22 05:00:00",5,11,203,12
"3946",3946,"2015-05-22 05:30:00",5,12,204,12
"3947",3947,"2015-05-22 06:00:00",5,13,205,12
"3948",3948,"2015-05-22 06:30:00",5,14,206,12
"3949",3949,"2015-05-22 07:00:00",5,15,207,12
"3950",3950,"2015-05-22 07:30:00",5,16,208,12
"3951",3951,"2015-05-22 08:00:00",5,17,209,12
"3952",3952,"2015-05-22 08:30:00",5,18,210,12
"3953",3953,"2015-05-22 09:00:00",5,19,211,12
"3954",3954,"2015-05-22 09:30:00",5,20,212,12
"3955",3955,"2015-05-22 10:00:00",5,21,213,12
"3956",3956,"2015-05-22 10:30:00",5,22,214,12
"3957",3957,"2015-05-22 11:00:00",5,23,215,12
"3958",3958,"2015-05-22 11:30:00",5,24,216,12
"3959",3959,"2015-05-22 12:00:00",5,25,217,12
"3960",3960,"2015-05-22 12:30:00",5,26,218,12
"3961",3961,"2015-05-22 13:00:00",5,27,219,12
"3962",3962,"2015-05-22 13:30:00",5,28,220,12
"3963",3963,"2015-05-22 14:00:00",5,29,221,12
"3964",3964,"2015-05-22 14:30:00",5,30,222,12
"3965",3965,"2015-05-22 15:00:00",5,31,223,12
"3966",3966,"2015-05-22 15:30:00",5,32,224,12
"3967",3967,"2015-05-22 16:00:00",5,33,225,12
"3968",3968,"2015-05-22 16:30:00",5,34,226,12
"3969",3969,"2015-05-22 17:00:00",5,35,227,12
"3970",3970,"2015-05-22 17:30:00",5,36,228,12
"3971",3971,"2015-05-22 18:00:00",5,37,229,12
"3972",3972,"2015-05-22 18:30:00",5,38,230,12
"3973",3973,"2015-05-22 19:00:00",5,39,231,12
"3974",3974,"2015-05-22 19:30:00",5,40,232,12
"3975",3975,"2015-05-22 20:00:00",5,41,233,12
"3976",3976,"2015-05-22 20:30:00",5,42,234,12
"3977",3977,"2015-05-22 21:00:00",5,43,235,12
"3978",3978,"2015-05-22 21:30:00",5,44,236,12
"3979",3979,"2015-05-22 22:00:00",5,45,237,12
"3980",3980,"2015-05-22 22:30:00",5,46,238,12
"3981",3981,"2015-05-22 23:00:00",5,47,239,12
"3982",3982,"2015-05-22 23:30:00",5,48,240,12
"3983",3983,"2015-05-23 00:00:00",6,1,241,12
"3984",3984,"2015-05-23 00:30:00",6,2,242,12
"3985",3985,"2015-05-23 01:00:00",6,3,243,12
"3986",3986,"2015-05-23 01:30:00",6,4,244,12
"3987",3987,"2015-05-23 02:00:00",6,5,245,12
"3988",3988,"2015-05-23 02:30:00",6,6,246,12
"3989",3989,"2015-05-23 03:00:00",6,7,247,12
"3990",3990,"2015-05-23 03:30:00",6,8,248,12
"3991",3991,"2015-05-23 04:00:00",6,9,249,12
"3992",3992,"2015-05-23 04:30:00",6,10,250,12
"3993",3993,"2015-05-23 05:00:00",6,11,251,12
"3994",3994,"2015-05-23 05:30:00",6,12,252,12
"3995",3995,"2015-05-23 06:00:00",6,13,253,12
"3996",3996,"2015-05-23 06:30:00",6,14,254,12
"3997",3997,"2015-05-23 07:00:00",6,15,255,12
"3998",3998,"2015-05-23 07:30:00",6,16,256,12
"3999",3999,"2015-05-23 08:00:00",6,17,257,12
"4000",4000,"2015-05-23 08:30:00",6,18,258,12
"4001",4001,"2015-05-23 09:00:00",6,19,259,12
"4002",4002,"2015-05-23 09:30:00",6,20,260,12
"4003",4003,"2015-05-23 10:00:00",6,21,261,12
"4004",4004,"2015-05-23 10:30:00",6,22,262,12
"4005",4005,"2015-05-23 11:00:00",6,23,263,12
"4006",4006,"2015-05-23 11:30:00",6,24,264,12
"4007",4007,"2015-05-23 12:00:00",6,25,265,12
"4008",4008,"2015-05-23 12:30:00",6,26,266,12
"4009",4009,"2015-05-23 13:00:00",6,27,267,12
"4010",4010,"2015-05-23 13:30:00",6,28,268,12
"4011",4011,"2015-05-23 14:00:00",6,29,269,12
"4012",4012,"2015-05-23 14:30:00",6,30,270,12
"4013",4013,"2015-05-23 15:00:00",6,31,271,12
"4014",4014,"2015-05-23 15:30:00",6,32,272,12
"4015",4015,"2015-05-23 16:00:00",6,33,273,12
"4016",4016,"2015-05-23 16:30:00",6,34,274,12
"4017",4017,"2015-05-23 17:00:00",6,35,275,12
"4018",4018,"2015-05-23 17:30:00",6,36,276,12
"4019",4019,"2015-05-23 18:00:00",6,37,277,12
"4020",4020,"2015-05-23 18:30:00",6,38,278,12
"4021",4021,"2015-05-23 19:00:00",6,39,279,12
"4022",4022,"2015-05-23 19:30:00",6,40,280,12
"4023",4023,"2015-05-23 20:00:00",6,41,281,12
"4024",4024,"2015-05-23 20:30:00",6,42,282,12
"4025",4025,"2015-05-23 21:00:00",6,43,283,12
"4026",4026,"2015-05-23 21:30:00",6,44,284,12
"4027",4027,"2015-05-23 22:00:00",6,45,285,12
"4028",4028,"2015-05-23 22:30:00",6,46,286,12
"4029",4029,"2015-05-23 23:00:00",6,47,287,12
"4030",4030,"2015-05-23 23:30:00",6,48,288,12
"4031",4031,"2015-05-24 00:00:00",7,1,289,12
"4032",4032,"2015-05-24 00:30:00",7,2,290,12
"4033",4033,"2015-05-24 01:00:00",7,3,291,12
"4034",4034,"2015-05-24 01:30:00",7,4,292,12
"4035",4035,"2015-05-24 02:00:00",7,5,293,12
"4036",4036,"2015-05-24 02:30:00",7,6,294,12
"4037",4037,"2015-05-24 03:00:00",7,7,295,12
"4038",4038,"2015-05-24 03:30:00",7,8,296,12
"4039",4039,"2015-05-24 04:00:00",7,9,297,12
"4040",4040,"2015-05-24 04:30:00",7,10,298,12
"4041",4041,"2015-05-24 05:00:00",7,11,299,12
"4042",4042,"2015-05-24 05:30:00",7,12,300,12
"4043",4043,"2015-05-24 06:00:00",7,13,301,12
"4044",4044,"2015-05-24 06:30:00",7,14,302,12
"4045",4045,"2015-05-24 07:00:00",7,15,303,12
"4046",4046,"2015-05-24 07:30:00",7,16,304,12
"4047",4047,"2015-05-24 08:00:00",7,17,305,12
"4048",4048,"2015-05-24 08:30:00",7,18,306,12
"4049",4049,"2015-05-24 09:00:00",7,19,307,12
"4050",4050,"2015-05-24 09:30:00",7,20,308,12
"4051",4051,"2015-05-24 10:00:00",7,21,309,12
"4052",4052,"2015-05-24 10:30:00",7,22,310,12
"4053",4053,"2015-05-24 11:00:00",7,23,311,12
"4054",4054,"2015-05-24 11:30:00",7,24,312,12
"4055",4055,"2015-05-24 12:00:00",7,25,313,12
"4056",4056,"2015-05-24 12:30:00",7,26,314,12
"4057",4057,"2015-05-24 13:00:00",7,27,315,12
"4058",4058,"2015-05-24 13:30:00",7,28,316,12
"4059",4059,"2015-05-24 14:00:00",7,29,317,12
"4060",4060,"2015-05-24 14:30:00",7,30,318,12
"4061",4061,"2015-05-24 15:00:00",7,31,319,12
"4062",4062,"2015-05-24 15:30:00",7,32,320,12
"4063",4063,"2015-05-24 16:00:00",7,33,321,12
"4064",4064,"2015-05-24 16:30:00",7,34,322,12
"4065",4065,"2015-05-24 17:00:00",7,35,323,12
"4066",4066,"2015-05-24 17:30:00",7,36,324,12
"4067",4067,"2015-05-24 18:00:00",7,37,325,12
"4068",4068,"2015-05-24 18:30:00",7,38,326,12
"4069",4069,"2015-05-24 19:00:00",7,39,327,12
"4070",4070,"2015-05-24 19:30:00",7,40,328,12
"4071",4071,"2015-05-24 20:00:00",7,41,329,12
"4072",4072,"2015-05-24 20:30:00",7,42,330,12
"4073",4073,"2015-05-24 21:00:00",7,43,331,12
"4074",4074,"2015-05-24 21:30:00",7,44,332,12
"4075",4075,"2015-05-24 22:00:00",7,45,333,12
"4076",4076,"2015-05-24 22:30:00",7,46,334,12
"4077",4077,"2015-05-24 23:00:00",7,47,335,12
"4078",4078,"2015-05-24 23:30:00",7,48,336,12
"4079",4079,"2015-05-25 00:00:00",1,1,1,13
"4080",4080,"2015-05-25 00:30:00",1,2,2,13
"4081",4081,"2015-05-25 01:00:00",1,3,3,13
"4082",4082,"2015-05-25 01:30:00",1,4,4,13
"4083",4083,"2015-05-25 02:00:00",1,5,5,13
"4084",4084,"2015-05-25 02:30:00",1,6,6,13
"4085",4085,"2015-05-25 03:00:00",1,7,7,13
"4086",4086,"2015-05-25 03:30:00",1,8,8,13
"4087",4087,"2015-05-25 04:00:00",1,9,9,13
"4088",4088,"2015-05-25 04:30:00",1,10,10,13
"4089",4089,"2015-05-25 05:00:00",1,11,11,13
"4090",4090,"2015-05-25 05:30:00",1,12,12,13
"4091",4091,"2015-05-25 06:00:00",1,13,13,13
